epoch;step;loss_value;timestamp
epoch;step;loss_value;timestamp
0;99;4.753885650634766;2023-04-28 19:44:49
0;199;4.507925157546997;2023-04-28 19:44:51
0;299;4.268357863426209;2023-04-28 19:44:54
1;99;4.105973479747772;2023-04-28 19:44:59
1;199;4.000935587882996;2023-04-28 19:45:02
1;299;3.9029590845108033;2023-04-28 19:45:05
2;99;3.817141852378845;2023-04-28 19:45:09
2;199;3.750091812610626;2023-04-28 19:45:12
2;299;3.649939820766449;2023-04-28 19:45:15
3;99;3.567882468700409;2023-04-28 19:45:20
3;199;3.5028553414344787;2023-04-28 19:45:23
3;299;3.4077798962593078;2023-04-28 19:45:26
4;99;3.337418715953827;2023-04-28 19:45:31
4;199;3.2678291845321654;2023-04-28 19:45:34
4;299;3.168940143585205;2023-04-28 19:45:37
5;99;3.098428497314453;2023-04-28 19:45:42
5;199;3.031769778728485;2023-04-28 19:45:45
5;299;2.931392650604248;2023-04-28 19:45:48
6;99;2.869540224075317;2023-04-28 19:45:52
6;199;2.7935436511039735;2023-04-28 19:45:55
6;299;2.6876561522483824;2023-04-28 19:45:59
7;99;2.6235845565795897;2023-04-28 19:46:03
7;199;2.5460435557365417;2023-04-28 19:46:06
7;299;2.4385368156433107;2023-04-28 19:46:09
8;99;2.3723477363586425;2023-04-28 19:46:14
8;199;2.300269201993942;2023-04-28 19:46:17
8;299;2.208318681716919;2023-04-28 19:46:20
9;99;2.11133992433548;2023-04-28 19:46:25
9;199;2.0457322359085084;2023-04-28 19:46:27
9;299;1.9587676787376405;2023-04-28 19:46:30
