epoch;precision;recall;accuracy;f1;timestamp
0;0.3459334040551706;0.33318797369336794;0.3348;0.2937713120205771;2023-05-08 02:13:06
1;0.43094148963803924;0.37680172009990626;0.378;0.35241833758783575;2023-05-08 02:14:27
2;0.46270297689858503;0.40753602978232306;0.4084;0.38696580525345975;2023-05-08 02:15:48
3;0.47789306289584044;0.42802337352166264;0.4292;0.4148376775549806;2023-05-08 02:17:09
4;0.4786352548272279;0.4282822814710586;0.4288;0.4188367935306984;2023-05-08 02:18:30
5;0.48017981052407094;0.4353839303550946;0.436;0.42537522565811203;2023-05-08 02:19:52
6;0.48660871690752405;0.4283336555027414;0.4284;0.4165352180208905;2023-05-08 02:21:12
7;0.4864414143019923;0.43717628576567025;0.4368;0.42900623426982437;2023-05-08 02:22:34
8;0.4750127640226977;0.4465538831024903;0.4474;0.437264960758474;2023-05-08 02:23:55
9;0.477839722066983;0.4487334515786321;0.4496;0.4471897999204285;2023-05-08 02:25:16
