epoch;precision;recall;accuracy;f1;timestamp
0;0.1312190050808733;0.12433698239236071;0.1880971880971881;0.08588285454042642;2023-05-08 00:22:57
1;0.29932646614360303;0.18830055651480204;0.24651924651924653;0.15743417189936337;2023-05-08 00:23:50
2;0.4192786180423493;0.3646245893468563;0.4196014196014196;0.36802943426437373;2023-05-08 00:24:44
3;0.6022544745225895;0.5424405429104636;0.5851760851760852;0.556216805594233;2023-05-08 00:25:39
4;0.6924945882555527;0.631055069224702;0.6646191646191646;0.646919689909252;2023-05-08 00:26:33
5;0.7189350209029771;0.6691382685016126;0.6994266994266994;0.6827767411725186;2023-05-08 00:27:26
6;0.7263189724633612;0.6870125747203522;0.7158067158067158;0.6994855768088095;2023-05-08 00:28:19
7;0.745914938039019;0.7062717023414331;0.7324597324597325;0.7191963794988936;2023-05-08 00:29:13
8;0.7469694698604452;0.7030404846381376;0.7334152334152334;0.7155944290964641;2023-05-08 00:30:06
9;0.7508860733202699;0.7274991150595901;0.751979251979252;0.7348693320135579;2023-05-08 00:31:02
