epoch;precision;recall;accuracy;f1;timestamp
0;0.12740259202923365;0.10829634827199461;0.17977067977067976;0.07292858306632646;2023-05-08 00:55:20
1;0.16510585985828471;0.1578855373048709;0.21403221403221404;0.13846997467778022;2023-05-08 00:55:40
2;0.250852667654396;0.24530526791632443;0.29497679497679496;0.23340146245265841;2023-05-08 00:56:00
3;0.3759933503117686;0.34413624569726464;0.39858039858039856;0.3372131576527228;2023-05-08 00:56:20
4;0.4735571790055532;0.44094387594987766;0.4888069888069888;0.4424963938075166;2023-05-08 00:56:39
5;0.5382835372857689;0.5108249682112286;0.5518700518700519;0.515931541082088;2023-05-08 00:57:00
6;0.589403626072987;0.5680932169826484;0.603057603057603;0.5752547022003707;2023-05-08 00:57:20
7;0.6286162713361112;0.6077343008082419;0.6393666393666394;0.6139416971890042;2023-05-08 00:57:40
8;0.6377491027395604;0.6183115281342656;0.6474201474201474;0.6250145397485851;2023-05-08 00:58:00
9;0.6730730650920477;0.6544589720321412;0.6822276822276823;0.6600447959676903;2023-05-08 00:58:20
