epoch;precision;recall;accuracy;f1;timestamp
0;0.3865359382402399;0.3394559128888416;0.3372;0.3115142444084172;2023-05-08 01:09:18
1;0.43593113866773237;0.4108054157497335;0.4106;0.3983127216155641;2023-05-08 01:09:33
2;0.4662452733535317;0.4459952118486493;0.4456;0.4434016309279253;2023-05-08 01:09:48
3;0.48995228435028615;0.46846185220071834;0.4676;0.46636810718615507;2023-05-08 01:10:02
4;0.5071648605757074;0.4801872608726466;0.4788;0.47765857516165033;2023-05-08 01:10:18
5;0.5088486347195952;0.48356243061354975;0.4816;0.479968170382275;2023-05-08 01:10:32
6;0.5125472655975497;0.5032393488087644;0.5022;0.499585503773243;2023-05-08 01:10:47
7;0.51538670369638;0.49624341621693296;0.4958;0.49731981596227104;2023-05-08 01:11:03
8;0.5064464720363093;0.490225862942261;0.4894;0.4884456315515786;2023-05-08 01:11:19
9;0.5183559612039758;0.4988823119677576;0.498;0.49679362198373933;2023-05-08 01:11:33
