epoch;precision;recall;accuracy;f1;timestamp
0;0.047551533015029436;0.056814590612620466;0.0566;0.037763116397705236;2023-05-08 04:35:05
1;0.06948610762690972;0.08337068015700475;0.0854;0.06502744564238559;2023-05-08 04:35:27
2;0.09565897977809783;0.10080510625444415;0.1042;0.07935356199534467;2023-05-08 04:35:49
3;0.12493412155851219;0.1162244017575488;0.1196;0.10162738906805106;2023-05-08 04:36:10
4;0.1385466757900395;0.12842018450908943;0.1318;0.11656723920264735;2023-05-08 04:36:32
5;0.14645838905385733;0.1430693067475515;0.1468;0.1291443323093227;2023-05-08 04:36:53
6;0.15409237550433377;0.14500419677889365;0.1492;0.1342102550232137;2023-05-08 04:37:16
7;0.1595601224313369;0.14803059852550812;0.1524;0.14212227871474756;2023-05-08 04:37:37
8;0.16370322406651483;0.14984840479104955;0.1556;0.14542680776565198;2023-05-08 04:37:59
9;0.16338381034626356;0.15417423840257252;0.1582;0.14792250433166174;2023-05-08 04:38:20
