epoch;precision;recall;accuracy;f1;timestamp
0;0.05612848562624168;0.06386820120822863;0.0632;0.04354100297650131;2023-05-08 04:24:32
1;0.09382408237352609;0.09522294276834736;0.0952;0.07089286164259918;2023-05-08 04:25:13
2;0.1486437648859648;0.1196121585238789;0.121;0.10067342543226902;2023-05-08 04:25:54
3;0.1860258059898972;0.1361920333998986;0.1386;0.12024219166856773;2023-05-08 04:26:37
4;0.18028044677977736;0.1457494290695328;0.1474;0.13485353353259935;2023-05-08 04:27:20
5;0.20638783840511146;0.15575424009445243;0.1574;0.14774809996982494;2023-05-08 04:28:02
6;0.20055199915700456;0.15535130190994884;0.1568;0.14825991909265102;2023-05-08 04:28:44
7;0.20138098812638283;0.15704238105171064;0.158;0.15195633638469658;2023-05-08 04:29:26
8;0.2102690962551322;0.1602292327977998;0.1608;0.15707369825954864;2023-05-08 04:30:07
9;0.21494738830758423;0.17162831025368497;0.1726;0.16693399992927535;2023-05-08 04:30:49
