epoch;precision;recall;accuracy;f1;timestamp
0;0.026621474695357604;0.023975191869093932;0.0254;0.0200808495181452;2023-05-08 03:48:24
1;0.060538972782977506;0.052117226206491674;0.053;0.038972181866946586;2023-05-08 03:48:34
2;0.08232709629656;0.07545100573890975;0.0768;0.05845237848451229;2023-05-08 03:48:44
3;0.08962472161824958;0.09189882622115988;0.0942;0.07561269782141677;2023-05-08 03:48:55
4;0.11694395634628618;0.10819819168508937;0.1116;0.09223177987563347;2023-05-08 03:49:05
5;0.11641529302769735;0.12178666857497315;0.1254;0.10673391958443547;2023-05-08 03:49:15
6;0.13042118249967685;0.124697353443124;0.1278;0.11260209252897678;2023-05-08 03:49:25
7;0.14551934670342703;0.1356739520359473;0.1406;0.12463118859355647;2023-05-08 03:49:35
8;0.14346810456042364;0.13867332212858552;0.1424;0.12946606673997255;2023-05-08 03:49:45
9;0.14283281102137646;0.14347100382444536;0.147;0.13388610665105774;2023-05-08 03:49:55
