epoch;precision;recall;accuracy;f1;timestamp
0;0.2974520457658635;0.3060655984290679;0.304;0.25735453939007336;2023-05-08 02:33:26
1;0.3882058032677539;0.3718963626801489;0.3718;0.35721710450051836;2023-05-08 02:34:09
2;0.4275639622054597;0.41277262197369363;0.4128;0.4011399452791502;2023-05-08 02:34:51
3;0.4502820610559173;0.43635901453705533;0.4366;0.43191947061620056;2023-05-08 02:35:35
4;0.45389191348364405;0.4408303963730468;0.441;0.436110184035824;2023-05-08 02:36:17
5;0.4568238760201059;0.4470645267782098;0.4472;0.4439344292744156;2023-05-08 02:36:59
6;0.454005644916678;0.44653907381303226;0.4464;0.44324546243392626;2023-05-08 02:37:42
7;0.46512646845263905;0.44506083723362944;0.4458;0.44453182356667725;2023-05-08 02:38:24
8;0.4674046519260574;0.4568902906460166;0.4578;0.45459037597394447;2023-05-08 02:39:07
9;0.46113818428276804;0.45458587075035267;0.455;0.4520501466439718;2023-05-08 02:39:50
