epoch;precision;recall;accuracy;f1;timestamp
0;0.20159265945101024;0.17534153813186862;0.23082173082173083;0.1553985183516003;2023-05-07 23:18:44
1;0.4033433305578204;0.34161539645375916;0.40103740103740104;0.32921120253426855;2023-05-07 23:19:22
2;0.6454056442969732;0.5785715775597491;0.6127491127491127;0.5917607443788884;2023-05-07 23:20:01
3;0.7050860120047767;0.6673324196518576;0.6941031941031941;0.6740082861517912;2023-05-07 23:20:41
4;0.7295718039771707;0.7024725850889831;0.7238602238602239;0.7070738660208257;2023-05-07 23:21:20
5;0.7576688351850484;0.7404433658147613;0.7603057603057604;0.7438593901999799;2023-05-07 23:21:56
6;0.7695598416501086;0.7479263497338863;0.7663117663117663;0.752729744892494;2023-05-07 23:22:38
7;0.7674926097804352;0.74881896349031;0.7683592683592684;0.7528800666157109;2023-05-07 23:23:14
8;0.7792208347714376;0.7679758437092198;0.7854217854217854;0.770542536305659;2023-05-07 23:23:51
9;0.7894513508153174;0.7700208883522119;0.7908817908817909;0.7768440142139517;2023-05-07 23:24:29
