epoch;precision;recall;accuracy;f1;timestamp
0;0.19221000740850505;0.15900862916836944;0.20693420693420694;0.1396673507277665;2023-05-07 23:35:39
1;0.2498015730964831;0.24274918069035484;0.30180180180180183;0.2235140311866824;2023-05-07 23:36:01
2;0.47062550902176425;0.3845470787121359;0.43543543543543545;0.3963734493142975;2023-05-07 23:36:23
3;0.5691248026294548;0.5134989249901187;0.5561015561015561;0.5255825398619454;2023-05-07 23:36:44
4;0.6436559290822738;0.6065310780854565;0.6434616434616435;0.6143675085411651;2023-05-07 23:37:05
5;0.673357660904663;0.6486611217360365;0.6805896805896806;0.6546039016165951;2023-05-07 23:37:26
6;0.6971045651584786;0.6759090065220394;0.7051597051597052;0.680685835480346;2023-05-07 23:37:48
7;0.7009200114307366;0.6851652225118119;0.7141687141687142;0.6894930917721922;2023-05-07 23:38:09
8;0.7082532031451625;0.6911354313950242;0.7224952224952225;0.696519824509024;2023-05-07 23:38:30
9;0.7188040308695213;0.7067523225041069;0.7291837291837292;0.7093446331534476;2023-05-07 23:38:51
