epoch;step;loss_value;timestamp
epoch;step;loss_value;timestamp
0;99;4.748176007270813;2023-04-28 19:57:57
0;199;4.568059124946594;2023-04-28 19:58:07
0;299;4.382934226989746;2023-04-28 19:58:19
1;99;4.219246456623077;2023-04-28 19:58:36
1;199;4.115323612689972;2023-04-28 19:58:48
1;299;4.035080711841584;2023-04-28 19:59:01
2;99;3.9682718873023988;2023-04-28 19:59:20
2;199;3.910226294994354;2023-04-28 19:59:32
2;299;3.847434284687042;2023-04-28 19:59:45
3;99;3.8016022491455077;2023-04-28 20:00:03
3;199;3.74575085401535;2023-04-28 20:00:16
3;299;3.683927586078644;2023-04-28 20:00:29
4;99;3.6432151699066164;2023-04-28 20:00:47
4;199;3.593280379772186;2023-04-28 20:00:59
4;299;3.5415418672561647;2023-04-28 20:01:11
5;99;3.5071956968307494;2023-04-28 20:01:31
5;199;3.450978388786316;2023-04-28 20:01:44
5;299;3.40073450088501;2023-04-28 20:01:57
6;99;3.37331241607666;2023-04-28 20:02:16
6;199;3.3143047881126404;2023-04-28 20:02:29
6;299;3.260957500934601;2023-04-28 20:02:42
7;99;3.232801682949066;2023-04-28 20:03:01
7;199;3.1606389617919923;2023-04-28 20:03:14
7;299;3.1138702511787413;2023-04-28 20:03:27
8;99;3.086406292915344;2023-04-28 20:03:46
8;199;3.01494090795517;2023-04-28 20:03:58
8;299;2.975035107135773;2023-04-28 20:04:10
9;99;2.9545845222473144;2023-04-28 20:04:30
9;199;2.8875553154945375;2023-04-28 20:04:42
9;299;2.832163460254669;2023-04-28 20:04:55
