epoch;precision;recall;f1;timestamp
0;0.107064541322766;0.10725247885687952;0.15383565383565384;0.08757366084210406;;2023-05-05 14:07:48
1;0.12453559705582311;0.118928287490912;0.17936117936117937;0.0938984534314203;;2023-05-05 14:07:54
2;0.16351778787284546;0.1527440753285097;0.2173082173082173;0.1298101838323306;;2023-05-05 14:08:00
3;0.22295557895073398;0.20977451805677577;0.2678132678132678;0.195407206826962;;2023-05-05 14:08:07
4;0.3146146037723654;0.292974397204065;0.34534534534534533;0.2796926438316538;;2023-05-05 14:08:14
5;0.4147111926044681;0.391851325528355;0.44731094731094734;0.37509625330172136;;2023-05-05 14:08:20
6;0.5122025598684355;0.4846568558329382;0.5348075348075348;0.4691391556629557;;2023-05-05 14:08:27
7;0.5708100017061901;0.5609909064405;0.5981435981435982;0.5530599953538957;;2023-05-05 14:08:33
8;0.6358453045911743;0.6238428396079743;0.6612066612066612;0.6231469727291916;;2023-05-05 14:08:40
9;0.6571509123436127;0.645534531933274;0.6803166803166804;0.6478620399446063;;2023-05-05 14:08:46
