epoch;step;loss_value;timestamp
epoch;step;loss_value;timestamp
0;99;2.3873384833335876;2023-04-28 18:51:47
0;199;2.360322117805481;2023-04-28 18:52:00
0;299;2.354238486289978;2023-04-28 18:52:13
0;399;2.328108992576599;2023-04-28 18:52:26
0;499;2.2925878453254698;2023-04-28 18:52:39
1;99;2.2645604968070985;2023-04-28 18:52:54
1;199;2.2513519859313966;2023-04-28 18:53:07
1;299;2.1922821831703185;2023-04-28 18:53:19
1;399;2.1340843200683595;2023-04-28 18:53:32
1;499;2.0482687187194824;2023-04-28 18:53:44
2;99;1.9528969979286195;2023-04-28 18:53:58
2;199;1.8644949662685395;2023-04-28 18:54:11
2;299;1.7266419792175294;2023-04-28 18:54:23
2;399;1.6375896513462067;2023-04-28 18:54:35
2;499;1.52805748462677;2023-04-28 18:54:48
3;99;1.4388774168491363;2023-04-28 18:55:03
3;199;1.3747582697868348;2023-04-28 18:55:16
3;299;1.3105514669418334;2023-04-28 18:55:28
3;399;1.2624461698532103;2023-04-28 18:55:40
3;499;1.2133857667446137;2023-04-28 18:55:53
4;99;1.1314705735445023;2023-04-28 18:56:09
4;199;1.1188434356451034;2023-04-28 18:56:22
4;299;1.0659336227178573;2023-04-28 18:56:36
4;399;1.0312004101276397;2023-04-28 18:56:49
4;499;1.0079856091737747;2023-04-28 18:57:03
5;99;0.9376387989521027;2023-04-28 18:57:18
5;199;0.936847578883171;2023-04-28 18:57:31
5;299;0.8954675430059433;2023-04-28 18:57:44
5;399;0.871266096830368;2023-04-28 18:57:57
5;499;0.8558816957473755;2023-04-28 18:58:09
6;99;0.8045500737428665;2023-04-28 18:58:24
6;199;0.8042729997634888;2023-04-28 18:58:37
6;299;0.7662375861406326;2023-04-28 18:58:49
6;399;0.752602895796299;2023-04-28 18:59:02
6;499;0.7411962714791298;2023-04-28 18:59:15
7;99;0.6916886600852012;2023-04-28 18:59:29
7;199;0.7123088717460633;2023-04-28 18:59:41
7;299;0.6695901054143906;2023-04-28 18:59:54
7;399;0.6504426470398903;2023-04-28 19:00:06
7;499;0.6483589625358581;2023-04-28 19:00:19
8;99;0.6133232650160789;2023-04-28 19:00:34
8;199;0.6268459606170654;2023-04-28 19:00:46
8;299;0.5860740205645562;2023-04-28 19:00:59
8;399;0.5693636724352836;2023-04-28 19:01:12
8;499;0.5723858886957168;2023-04-28 19:01:24
9;99;0.5477269592881203;2023-04-28 19:01:40
9;199;0.555947368144989;2023-04-28 19:01:52
9;299;0.5251185029745102;2023-04-28 19:02:05
9;399;0.5089774698019027;2023-04-28 19:02:18
9;499;0.5073686400055886;2023-04-28 19:02:31
