epoch;precision;recall;accuracy;f1;timestamp
0;0.04556070616357581;0.04010897080362644;0.0414;0.031140591777835448;2023-05-08 03:12:48
1;0.07969562192195473;0.07809983716883699;0.079;0.06252583816559662;2023-05-08 03:12:54
2;0.10506111147493379;0.10294557082301199;0.1058;0.09004529539373879;2023-05-08 03:13:00
3;0.1250442578217998;0.12256214003439038;0.1264;0.1084943767911544;2023-05-08 03:13:07
4;0.1369637891770903;0.13313838849789017;0.1372;0.12164544704590398;2023-05-08 03:13:13
5;0.1575250397982827;0.14848838029426611;0.1528;0.13817718348937363;2023-05-08 03:13:19
6;0.1712977268266178;0.15967965503818454;0.1644;0.15372680806847297;2023-05-08 03:13:25
7;0.16045437359640022;0.16082360596183284;0.1648;0.15183483311363496;2023-05-08 03:13:31
8;0.16375177437520713;0.16490985694548843;0.1684;0.15641480667363156;2023-05-08 03:13:38
9;0.17266611434106094;0.16690720168717732;0.1702;0.16192740791846508;2023-05-08 03:13:44
