epoch;precision;recall;accuracy;f1;timestamp
0;0.18006853254810604;0.17701438490596288;0.23983073983073983;0.14636730019100028;2023-05-07 23:25:28
1;0.5303969668314783;0.4741308256116973;0.5247065247065247;0.4805958585288642;2023-05-07 23:26:10
2;0.68438951067903;0.6561619140709433;0.685913185913186;0.6629854199679678;2023-05-07 23:26:49
3;0.7631747508683304;0.728323458526268;0.756074256074256;0.7387995823521458;2023-05-07 23:27:27
4;0.7788133995453116;0.754356052160811;0.7775047775047775;0.7612733812996217;2023-05-07 23:28:05
5;0.7909214627473892;0.7682418736263185;0.7888342888342889;0.7755547594451828;2023-05-07 23:28:44
6;0.8000753725885295;0.7792058153584367;0.7997542997542998;0.7861856762290828;2023-05-07 23:29:23
7;0.8063690800850287;0.7899871657438222;0.8063063063063063;0.794546867882569;2023-05-07 23:30:02
8;0.7949531553323647;0.7804587964856444;0.7947037947037947;0.7832930867390414;2023-05-07 23:30:39
9;0.8025542933144907;0.7868750000515897;0.8050778050778051;0.7920607106330234;2023-05-07 23:31:17
