epoch;precision;recall;accuracy;f1;timestamp
0;0.35837714156585043;0.3115478804550186;0.3108;0.2833102652146598;2023-05-08 01:59:18
1;0.40265058353541566;0.34740146745454753;0.3462;0.3231021754902024;2023-05-08 02:00:38
2;0.4249002891863046;0.3737140560404858;0.372;0.35333531496788717;2023-05-08 02:02:01
3;0.450953443216927;0.4072055371866874;0.4054;0.38932357547922397;2023-05-08 02:03:22
4;0.46452455004822346;0.42426895787371705;0.4238;0.410454185471972;2023-05-08 02:04:44
5;0.4820485697691522;0.4329245465947573;0.4326;0.4235680393414018;2023-05-08 02:06:04
6;0.4686961951008747;0.43662321737885434;0.4362;0.4262100214541541;2023-05-08 02:07:25
7;0.4716748250764943;0.44015049572654574;0.4392;0.42808139153603664;2023-05-08 02:08:46
8;0.4648165592141605;0.4344717588825975;0.4334;0.4231743050794524;2023-05-08 02:10:09
9;0.47418702308503524;0.4507644533318902;0.4494;0.4415608884682805;2023-05-08 02:11:31
