epoch;step;loss_value;timestamp
epoch;step;loss_value;timestamp
0;99;2.365549805164337;2023-04-28 19:28:26
0;199;2.211432385444641;2023-04-28 19:28:36
0;299;2.140145181417465;2023-04-28 19:28:49
1;99;2.00751993060112;2023-04-28 19:29:08
1;199;1.9687519240379334;2023-04-28 19:29:20
1;299;1.9566128933429718;2023-04-28 19:29:32
2;99;1.8491431593894958;2023-04-28 19:29:51
2;199;1.8197780871391296;2023-04-28 19:30:04
2;299;1.8114606130123139;2023-04-28 19:30:16
3;99;1.7255928587913514;2023-04-28 19:30:36
3;199;1.7025869154930116;2023-04-28 19:30:49
3;299;1.6905098736286164;2023-04-28 19:31:01
4;99;1.6077612614631653;2023-04-28 19:31:20
4;199;1.5830228900909424;2023-04-28 19:31:34
4;299;1.5841020274162292;2023-04-28 19:31:48
5;99;1.4965557849407196;2023-04-28 19:32:08
5;199;1.477670463323593;2023-04-28 19:32:20
5;299;1.47028400182724;2023-04-28 19:32:32
6;99;1.3997898387908936;2023-04-28 19:32:51
6;199;1.3714583313465118;2023-04-28 19:33:04
6;299;1.3593821024894714;2023-04-28 19:33:17
7;99;1.291612457036972;2023-04-28 19:33:37
7;199;1.287894299030304;2023-04-28 19:33:50
7;299;1.2687278348207474;2023-04-28 19:34:03
8;99;1.201710776090622;2023-04-28 19:34:23
8;199;1.2011248296499253;2023-04-28 19:34:36
8;299;1.1824250686168671;2023-04-28 19:34:49
9;99;1.1188677668571472;2023-04-28 19:35:07
9;199;1.0965520644187927;2023-04-28 19:35:20
9;299;1.0901485311985015;2023-04-28 19:35:33
