epoch;precision;recall;accuracy;f1;timestamp
0;0.29940809256339673;0.2722434530956487;0.3172263172263172;0.2635127006852782;2023-05-07 22:34:25
1;0.6088752341752739;0.5884357000253676;0.6217581217581217;0.5894419536143133;2023-05-07 22:34:49
2;0.7327759463244686;0.7117066044253364;0.7321867321867321;0.7162734684470405;2023-05-07 22:35:12
3;0.7613212629715397;0.7302350469848091;0.7522522522522522;0.7370988164044076;2023-05-07 22:35:36
4;0.7805960051028983;0.7532472236591381;0.7708162708162708;0.7590678192577314;2023-05-07 22:35:57
5;0.7901758378768472;0.772868248537627;0.7891072891072891;0.7752388137244527;2023-05-07 22:36:22
6;0.8017844056416921;0.7928675078136587;0.8076713076713077;0.7936890308166781;2023-05-07 22:36:45
7;0.7903517662446726;0.7653007775892371;0.7844662844662844;0.7703182744291508;2023-05-07 22:37:08
8;0.8059503528328819;0.8042821486937015;0.8168168168168168;0.8026965561812187;2023-05-07 22:37:31
9;0.8151901909283555;0.81237162770746;0.8260988260988261;0.810918963779257;2023-05-07 22:37:55
