epoch;step;loss_value;timestamp
epoch;step;loss_value;timestamp
0;99;2.364768319129944;2023-04-28 19:14:13
0;199;2.1400320601463316;2023-04-28 19:14:16
0;299;2.027882730960846;2023-04-28 19:14:19
1;99;1.8714838123321533;2023-04-28 19:14:23
1;199;1.8201824009418488;2023-04-28 19:14:26
1;299;1.7734352028369904;2023-04-28 19:14:29
2;99;1.6653139197826385;2023-04-28 19:14:34
2;199;1.6236677968502045;2023-04-28 19:14:37
2;299;1.6044536602497101;2023-04-28 19:14:40
3;99;1.5126037549972535;2023-04-28 19:14:44
3;199;1.4879594004154206;2023-04-28 19:14:47
3;299;1.468432239294052;2023-04-28 19:14:50
4;99;1.3812252986431122;2023-04-28 19:14:55
4;199;1.3588542914390564;2023-04-28 19:14:58
4;299;1.3408412969112395;2023-04-28 19:15:01
5;99;1.2519470298290252;2023-04-28 19:15:05
5;199;1.246146529316902;2023-04-28 19:15:08
5;299;1.2006823551654815;2023-04-28 19:15:11
6;99;1.1284503972530364;2023-04-28 19:15:16
6;199;1.1060417646169662;2023-04-28 19:15:18
6;299;1.0852741998434068;2023-04-28 19:15:21
7;99;1.0162157064676285;2023-04-28 19:15:26
7;199;1.0098432904481889;2023-04-28 19:15:29
7;299;0.9963736492395401;2023-04-28 19:15:32
8;99;0.9113817793130875;2023-04-28 19:15:37
8;199;0.8927311885356903;2023-04-28 19:15:40
8;299;0.8878966844081879;2023-04-28 19:15:43
9;99;0.828221127986908;2023-04-28 19:15:48
9;199;0.8085782879590988;2023-04-28 19:15:51
9;299;0.7683434438705444;2023-04-28 19:15:54
