epoch;precision;recall;accuracy;f1;timestamp
0;0.36693959399078535;0.330589556764611;0.3282;0.30577183508827305;2023-05-08 01:39:24
1;0.41975303844181083;0.3969564564135486;0.3956;0.38498211679813743;2023-05-08 01:39:52
2;0.4417453630435297;0.42313792507370385;0.4216;0.41135521967825206;2023-05-08 01:40:19
3;0.4673070694506472;0.4535142889351981;0.4524;0.44686048043349835;2023-05-08 01:40:46
4;0.4718930131036235;0.4607416657296026;0.4602;0.4549861489722076;2023-05-08 01:41:13
5;0.4766827055761255;0.4662661271958927;0.4668;0.46480597366555304;2023-05-08 01:41:40
6;0.48368782061951354;0.4765430772207665;0.4774;0.47516377155098055;2023-05-08 01:42:06
7;0.47964423599448514;0.4681116116843948;0.4692;0.4650960841940628;2023-05-08 01:42:32
8;0.4862024082719965;0.4746818108261032;0.4758;0.47234300835061777;2023-05-08 01:42:59
9;0.4934456445113636;0.48062149068815374;0.4816;0.47851048783748806;2023-05-08 01:43:26
