epoch;precision;recall;accuracy;f1;timestamp
0;0.3264166555422354;0.3086975319403156;0.3114;0.29145792569967477;2023-05-08 01:14:45
1;0.38681513675505913;0.37758893100189045;0.3798;0.36853620972696743;2023-05-08 01:14:54
2;0.4268481370041216;0.4152631632832729;0.4176;0.4089969396401374;2023-05-08 01:15:03
3;0.4517952636536243;0.44634150575279274;0.4476;0.4386775260344488;2023-05-08 01:15:12
4;0.46174207564880565;0.4563607290489058;0.4572;0.44998562957049826;2023-05-08 01:15:21
5;0.46588292619088634;0.4661517680361273;0.4664;0.4595966070300852;2023-05-08 01:15:30
6;0.48066422993584174;0.47784152682827663;0.4776;0.4739560629431175;2023-05-08 01:15:40
7;0.4629294529865935;0.4657687453658175;0.4656;0.45817413188993356;2023-05-08 01:15:48
8;0.4725196995347726;0.4725125721523343;0.4714;0.46910508222479413;2023-05-08 01:15:57
9;0.4729360470244977;0.47079700167348476;0.4706;0.4690291662226066;2023-05-08 01:16:07
