epoch;precision;recall;f1;timestamp
0;0.01995399334580534;0.021372305767181476;0.022;0.018404979383657972;;2023-05-05 17:50:28
1;0.03971830973001326;0.03779096010276392;0.0386;0.033834588069417956;;2023-05-05 17:50:39
2;0.05048506003087962;0.05009189534914161;0.0518;0.04412727272409853;;2023-05-05 17:50:50
3;0.0599736078824795;0.06516828562482975;0.0658;0.05228215883321817;;2023-05-05 17:51:01
4;0.06483619183890198;0.07695453908535989;0.078;0.05824548231621079;;2023-05-05 17:51:12
5;0.0758594444488343;0.08561304281095472;0.0876;0.06831527826312883;;2023-05-05 17:51:23
6;0.086296542819332;0.09214134862369763;0.0946;0.07530495397108933;;2023-05-05 17:51:34
7;0.10579622865871807;0.10788288579090866;0.1106;0.09286430908084553;;2023-05-05 17:51:45
8;0.1098323675833218;0.11371929248476036;0.1166;0.09882434815039658;;2023-05-05 17:51:56
9;0.10607227550815843;0.11371155543108039;0.1172;0.10134962305443165;;2023-05-05 17:52:07
