epoch;precision;recall;accuracy;f1;timestamp
0;0.23914759529347945;0.2293747552078284;0.2286;0.20596974635153878;2023-05-08 01:56:08
1;0.2993829700626291;0.29163868864475245;0.2896;0.275111760900404;2023-05-08 01:56:18
2;0.35391299718761793;0.34441942012613685;0.3428;0.3364161832106483;2023-05-08 01:56:28
3;0.3711117519682687;0.36636385620084627;0.3648;0.35807038735206115;2023-05-08 01:56:39
4;0.3958980041527893;0.39021150247091085;0.389;0.3839098760995743;2023-05-08 01:56:49
5;0.4070216927880862;0.403496818005096;0.402;0.3957612243920217;2023-05-08 01:56:59
6;0.4147205340398884;0.4155911947815434;0.4146;0.40579955969387543;2023-05-08 01:57:10
7;0.41707464705548264;0.414785015255586;0.4142;0.4087659553416326;2023-05-08 01:57:20
8;0.41668120265509845;0.4198419749931971;0.419;0.41252112521862516;2023-05-08 01:57:31
9;0.4096265560412893;0.4141304888909819;0.4142;0.40665583869304545;2023-05-08 01:57:42
