epoch;precision;recall;accuracy;f1;timestamp
0;0.05403756807142988;0.05776686151200277;0.057;0.03960377787872082;2023-05-08 03:45:47
1;0.08449100031213844;0.088742046191917;0.09;0.07268113345639825;2023-05-08 03:46:02
2;0.10765591833080927;0.11103577769385643;0.1134;0.09575078794787513;2023-05-08 03:46:17
3;0.1432864290092129;0.12709843452353775;0.13;0.11432266878689892;2023-05-08 03:46:33
4;0.14135717871885609;0.1377483655133657;0.1412;0.12464948065725119;2023-05-08 03:46:46
5;0.15977372641593449;0.15160345914175966;0.1546;0.14064311776230629;2023-05-08 03:47:01
6;0.18546756556343344;0.16051854233033913;0.1644;0.1546935105897791;2023-05-08 03:47:16
7;0.1833893544971722;0.1671798494118617;0.1706;0.16122244197014787;2023-05-08 03:47:31
8;0.17973810196014534;0.16896086407036495;0.1726;0.16359758047800432;2023-05-08 03:47:45
9;0.19039000641161308;0.16996487380757835;0.174;0.16608839850563356;2023-05-08 03:47:59
