epoch;step;loss_value;timestamp
epoch;step;loss_value;timestamp
0;99;4.733088793754578;2023-04-28 19:52:25
0;199;4.576677279472351;2023-04-28 19:52:35
0;299;4.382115497589111;2023-04-28 19:52:44
1;99;4.172895362377167;2023-04-28 19:52:57
1;199;4.091401541233063;2023-04-28 19:53:08
1;299;3.9841530251502992;2023-04-28 19:53:18
2;99;3.9016491556167603;2023-04-28 19:53:33
2;199;3.8469112491607667;2023-04-28 19:53:42
2;299;3.7646492767333983;2023-04-28 19:53:52
3;99;3.709582471847534;2023-04-28 19:54:05
3;199;3.6531014394760133;2023-04-28 19:54:13
3;299;3.5764002203941345;2023-04-28 19:54:22
4;99;3.5372431206703188;2023-04-28 19:54:37
4;199;3.479223566055298;2023-04-28 19:54:46
4;299;3.426103537082672;2023-04-28 19:54:57
5;99;3.3644624400138854;2023-04-28 19:55:12
5;199;3.322149729728699;2023-04-28 19:55:22
5;299;3.259797854423523;2023-04-28 19:55:31
6;99;3.215422854423523;2023-04-28 19:55:40
6;199;3.1644533038139344;2023-04-28 19:55:45
6;299;3.094186689853668;2023-04-28 19:55:50
7;99;3.0370427560806275;2023-04-28 19:56:02
7;199;2.985370283126831;2023-04-28 19:56:12
7;299;2.922673616409302;2023-04-28 19:56:22
8;99;2.8852226758003234;2023-04-28 19:56:37
8;199;2.836052932739258;2023-04-28 19:56:45
8;299;2.7798527836799622;2023-04-28 19:56:55
9;99;2.7183047938346863;2023-04-28 19:57:09
9;199;2.6534284067153933;2023-04-28 19:57:19
9;299;2.6149770712852476;2023-04-28 19:57:28
