epoch;precision;recall;accuracy;f1;timestamp
0;0.2413601863320376;0.23539672386615923;0.235;0.22654931736177994;2023-05-08 01:54:07
1;0.30193996925947586;0.2981677562405369;0.2968;0.28161480861145;2023-05-08 01:54:18
2;0.35261546252724435;0.34537294641566996;0.344;0.3333843221126992;2023-05-08 01:54:28
3;0.37910852465773726;0.37358861158350914;0.3724;0.3630075279282444;2023-05-08 01:54:38
4;0.4036335279003785;0.4014395718347112;0.4004;0.3910111263137348;2023-05-08 01:54:48
5;0.41661006517170585;0.4139810857558137;0.4124;0.4048616622317951;2023-05-08 01:54:59
6;0.43298177935144067;0.42894743567474036;0.4272;0.4196358672559385;2023-05-08 01:55:10
7;0.44538925028837645;0.4421333249703717;0.441;0.43366168609766564;2023-05-08 01:55:20
8;0.4548573014696252;0.45330783788011536;0.453;0.449299535115996;2023-05-08 01:55:31
9;0.44124357443564605;0.44000524600014773;0.44;0.435761478171628;2023-05-08 01:55:41
